Date,Store ID,Product ID,Forecast Type,Actual Demand,Predicted Demand,P10 Demand,P50 Demand,P90 Demand
2024-01-31,S001,P0001,Future,,117.8626330939175,101.64173049461304,117.8626330939175,126.02135245362234
2024-02-01,S001,P0001,Future,,117.65660287435499,101.52449941385996,117.65660287435499,124.00331904769082
2024-02-02,S001,P0001,Future,,116.68497036412656,101.6805566605236,116.68497036412656,127.88407841673539
2024-02-03,S001,P0001,Future,,116.88410582122971,100.42774845710306,116.88410582122971,130.53326399863124
2024-02-04,S001,P0001,Future,,117.00990403946612,100.57639375139784,117.00990403946612,131.02161776668143
2024-02-05,S001,P0001,Future,,119.14446392082122,99.69916794504381,119.14446392082122,131.12938463903512
2024-02-06,S001,P0001,Future,,119.52963175793965,100.02330417853665,119.52963175793965,131.73703919243957
2024-01-31,S001,P0002,Future,,132.6204078915368,93.45579821932117,132.6204078915368,144.03952517416383
2024-02-01,S001,P0002,Future,,132.58587682191128,96.24095156961887,132.58587682191128,141.842848384413
2024-02-02,S001,P0002,Future,,135.11587853264996,98.09293581098215,135.11587853264996,146.53802639436108
2024-02-03,S001,P0002,Future,,134.37700454106925,97.01433907673683,134.37700454106925,148.44407443065023
2024-02-04,S001,P0002,Future,,137.4316232333297,97.78325359206531,137.4316232333297,148.3170884696341
2024-02-05,S001,P0002,Future,,138.77767961485176,100.13467756444537,138.77767961485176,148.64082478779667
2024-02-06,S001,P0002,Future,,141.32092377655408,102.70895282167957,141.32092377655408,147.72277973730297
2024-01-31,S001,P0003,Future,,157.5516470980442,100.77150872868027,157.5516470980442,158.26974814688214
2024-02-01,S001,P0003,Future,,159.06549640465184,99.73646590654522,159.06549640465184,160.23987752593058
2024-02-02,S001,P0003,Future,,157.85806653792062,99.7641343238841,157.85806653792062,161.12174038049224
2024-02-03,S001,P0003,Future,,157.92398294506287,99.91704185019287,157.92398294506287,161.2519980866905
2024-02-04,S001,P0003,Future,,154.25332857414358,100.29578491788261,154.25332857414358,161.51367849878417
2024-02-05,S001,P0003,Future,,156.0965112614786,99.92306324133116,156.0965112614786,162.30915239251348
2024-02-06,S001,P0003,Future,,157.8474183097112,99.94785042497696,157.8474183097112,162.39911258899892
2024-01-31,S001,P0004,Future,,89.26919663187061,75.9028541190055,89.26919663187061,104.67423167801226
2024-02-01,S001,P0004,Future,,89.08993023799448,71.2320745665706,89.08993023799448,103.53247004389745
2024-02-02,S001,P0004,Future,,88.24239086841595,71.38100221795172,88.24239086841595,104.24781797081842
2024-02-03,S001,P0004,Future,,88.33249269105492,71.36299703201105,88.33249269105492,105.48752601313353
2024-02-04,S001,P0004,Future,,87.25069796565077,71.32618523198005,87.25069796565077,101.89252275478849
2024-02-05,S001,P0004,Future,,87.18200681075467,68.07636639655242,87.18200681075467,97.03215107041244
2024-02-06,S001,P0004,Future,,87.56041529844256,70.67840719577988,87.56041529844256,97.12832039674204
2024-01-31,S001,P0005,Future,,49.97080413373362,30.388794474692432,49.97080413373362,103.746339127535
2024-02-01,S001,P0005,Future,,45.06710053868812,25.136788585259165,45.06710053868812,100.1712530737515
2024-02-02,S001,P0005,Future,,49.21910248411547,27.015133971723092,49.21910248411547,91.98938759927752
2024-02-03,S001,P0005,Future,,45.87145184882882,25.89272159293157,45.87145184882882,85.67232958724924
2024-02-04,S001,P0005,Future,,51.766828784097086,27.876932899535134,51.766828784097086,79.0871507135727
2024-02-05,S001,P0005,Future,,45.17817090000258,24.069821738883093,45.17817090000258,75.52330106739907
2024-02-06,S001,P0005,Future,,46.55144761819953,19.393540747850906,46.55144761819953,60.446332997729115
2024-01-31,S001,P0006,Future,,93.27328733173029,80.98005960226801,93.27328733173029,100.19289112077001
2024-02-01,S001,P0006,Future,,95.03350915959952,79.2410097534728,95.03350915959952,102.89359869809277
2024-02-02,S001,P0006,Future,,93.37625101949277,79.26116872370902,93.37625101949277,102.13386827407386
2024-02-03,S001,P0006,Future,,94.48017695941253,79.0737600588645,94.48017695941253,102.83387237681815
2024-02-04,S001,P0006,Future,,94.26848845885227,78.48766995015926,94.26848845885227,101.97287034956662
2024-02-05,S001,P0006,Future,,92.8694961652379,79.12558190782022,92.8694961652379,101.82813379273267
2024-02-06,S001,P0006,Future,,90.2964928458831,76.94791753020291,90.2964928458831,100.33591849723777
2024-01-31,S001,P0007,Future,,54.49109118462558,54.49109118462558,54.49109118462558,112.95842334100419
2024-02-01,S001,P0007,Future,,56.601018655189954,56.43990964890444,56.601018655189954,111.58090312454132
2024-02-02,S001,P0007,Future,,57.29735825949917,56.374021900441626,57.29735825949917,108.06332309692311
2024-02-03,S001,P0007,Future,,57.351572140667585,54.67302491160353,57.351572140667585,106.0806673135407
2024-02-04,S001,P0007,Future,,53.05788389938766,50.68823944371712,53.05788389938766,96.22239274493431
2024-02-05,S001,P0007,Future,,54.39773653550428,47.58327272731947,54.39773653550428,92.66430597354613
2024-02-06,S001,P0007,Future,,54.14500632523873,41.85478778563466,54.14500632523873,84.23717436585493
2024-01-31,S001,P0008,Future,,41.58639748627643,27.03521779054117,41.58639748627643,60.689139736491335
2024-02-01,S001,P0008,Future,,39.16263669875264,30.07199514583516,39.16263669875264,54.428195052833566
2024-02-02,S001,P0008,Future,,31.548051672185384,27.533295384297364,31.548051672185384,50.16547002072561
2024-02-03,S001,P0008,Future,,31.18465342597114,26.39225056915763,31.18465342597114,48.81122907861309
2024-02-04,S001,P0008,Future,,33.42650454040261,29.58608237080889,33.42650454040261,48.32245648649259
2024-02-05,S001,P0008,Future,,35.373943968737656,33.291663561731085,35.373943968737656,48.13407028388471
2024-02-06,S001,P0008,Future,,39.952361036251624,31.75237327664882,39.952361036251624,50.8313706448239
2024-01-31,S001,P0009,Future,,114.96567579451349,85.36290113146738,114.96567579451349,143.58986950993923
2024-02-01,S001,P0009,Future,,113.14283427501826,83.84004563149882,113.14283427501826,144.10184788153242
2024-02-02,S001,P0009,Future,,115.06443669148041,84.88605384647319,115.06443669148041,141.37069590539136
2024-02-03,S001,P0009,Future,,113.69627489257351,84.92777673255532,113.69627489257351,140.86341973929814
2024-02-04,S001,P0009,Future,,112.40001346893926,83.44643971700829,112.40001346893926,141.3386000607211
2024-02-05,S001,P0009,Future,,109.60557030793655,82.58389748481183,109.60557030793655,137.74397687439773
2024-02-06,S001,P0009,Future,,109.4206623724789,78.7820047838832,109.4206623724789,139.13659298698738
2024-01-31,S001,P0010,Future,,76.11752432540669,71.54912301198345,76.11752432540669,89.16211607148455
2024-02-01,S001,P0010,Future,,77.24376033714464,70.71615750395827,77.24376033714464,87.13086030962126
2024-02-02,S001,P0010,Future,,78.90378504516683,70.26418195326964,78.90378504516683,86.75786818391435
2024-02-03,S001,P0010,Future,,76.65506664839269,69.79515831226894,76.65506664839269,87.19727602422992
2024-02-04,S001,P0010,Future,,77.46172379352893,69.42418540098846,77.46172379352893,86.64477230451695
2024-02-05,S001,P0010,Future,,77.00937472197009,69.63035673790122,77.00937472197009,85.62633080108054
2024-02-06,S001,P0010,Future,,77.54276046443657,69.34684323133986,77.54276046443657,85.9172143843426
2024-01-31,S001,P0011,Future,,57.84557267119297,44.594669487962406,57.84557267119297,72.91614194763257
2024-02-01,S001,P0011,Future,,53.29040733766438,46.92404455594939,53.29040733766438,71.24304290864224
2024-02-02,S001,P0011,Future,,54.51360830837197,46.32489051793347,54.51360830837197,73.36185271287813
2024-02-03,S001,P0011,Future,,56.491102477643594,46.753488576889275,56.491102477643594,71.73441859582488
2024-02-04,S001,P0011,Future,,56.54378180089832,47.771016991020815,56.54378180089832,71.17468748057834
2024-02-05,S001,P0011,Future,,55.25132582608746,42.910535332208184,55.25132582608746,64.0758331371346
2024-02-06,S001,P0011,Future,,55.32747812956002,42.062273118732435,55.32747812956002,64.57041657414432
2024-01-31,S001,P0012,Future,,98.74879234143464,81.41159453555973,98.74879234143464,136.1853068824098
2024-02-01,S001,P0012,Future,,99.8412810450517,81.3021222415619,99.8412810450517,133.60448598218238
2024-02-02,S001,P0012,Future,,100.5630065397735,81.33114593057438,100.5630065397735,135.51471719357153
2024-02-03,S001,P0012,Future,,99.60336009327266,80.84134393896807,99.60336009327266,133.75272010239019
2024-02-04,S001,P0012,Future,,98.68591144778922,78.4455545554986,98.68591144778922,129.95223154368065
2024-02-05,S001,P0012,Future,,100.11754436399582,76.8225822135316,100.11754436399582,133.08473531789892
2024-02-06,S001,P0012,Future,,100.26938180020075,78.14710809947263,100.26938180020075,128.80832047782198
2024-01-31,S001,P0013,Future,,110.27783356474502,87.08300645190994,110.27783356474502,118.65722934913335
2024-02-01,S001,P0013,Future,,110.74431854458491,86.9882420041811,110.74431854458491,118.02352235531536
2024-02-02,S001,P0013,Future,,108.10631720108367,87.33074484402576,108.10631720108367,117.77328738263337
2024-02-03,S001,P0013,Future,,108.49955213352881,87.30855886104051,108.49955213352881,118.67554485152613
2024-02-04,S001,P0013,Future,,110.00197570532522,86.92823173230651,110.00197570532522,118.95561151435102
2024-02-05,S001,P0013,Future,,111.62345074710312,86.7905529385927,111.62345074710312,120.39761188478542
2024-02-06,S001,P0013,Future,,112.03051391589597,87.14137164308005,112.03051391589597,120.66869696762392
2024-01-31,S001,P0014,Future,,66.12226783366,60.175357398868144,66.12226783366,115.18589316607543
2024-02-01,S001,P0014,Future,,66.8281825212257,59.08126001062442,66.8281825212257,109.85702814990931
2024-02-02,S001,P0014,Future,,63.7008099989154,59.35747199930072,63.7008099989154,108.23335878963901
2024-02-03,S001,P0014,Future,,62.566483041135314,54.12844758425225,62.566483041135314,105.07460129533443
2024-02-04,S001,P0014,Future,,64.81955691733754,53.35891164459443,64.81955691733754,97.0066406325806
2024-02-05,S001,P0014,Future,,64.87375693566041,54.25863497659657,64.87375693566041,92.94159130612569
2024-02-06,S001,P0014,Future,,65.34338422016151,54.113933684545415,65.34338422016151,92.61857729664642
2024-01-31,S001,P0015,Future,,67.67588888401376,64.2441046233103,67.67588888401376,81.6187937490401
2024-02-01,S001,P0015,Future,,66.90658568436089,63.807525250313056,66.90658568436089,79.97390714129182
2024-02-02,S001,P0015,Future,,66.3901129592274,62.36650644729201,66.3901129592274,76.56589458145446
2024-02-03,S001,P0015,Future,,64.21699867586572,55.77732140157967,64.21699867586572,76.12825615455245
2024-02-04,S001,P0015,Future,,69.18407017777847,55.153466767322456,69.18407017777847,72.24616761543577
2024-02-05,S001,P0015,Future,,66.74186076175727,54.20931226792851,66.74186076175727,69.4838464172058
2024-02-06,S001,P0015,Future,,67.54977912191731,53.04711129475649,67.54977912191731,69.06711589956447
2024-01-31,S001,P0016,Future,,70.22752502186721,51.92405022197871,70.22752502186721,135.18185323418115
2024-02-01,S001,P0016,Future,,70.65405229269008,50.55087683831564,70.65405229269008,133.71110574059531
2024-02-02,S001,P0016,Future,,63.52092019706437,50.38798022622264,63.52092019706437,127.29076082734346
2024-02-03,S001,P0016,Future,,64.21366383692687,47.08451366201509,64.21366383692687,122.12720326493508
2024-02-04,S001,P0016,Future,,64.9656827307347,46.34099463974372,64.9656827307347,122.91108929199761
2024-02-05,S001,P0016,Future,,66.2347517295063,45.362234285433935,66.2347517295063,114.23284576078633
2024-02-06,S001,P0016,Future,,71.98687934337174,45.31850208250887,71.98687934337174,105.46321901710839
2024-01-31,S001,P0017,Future,,94.19629355000265,77.26192024334482,94.19629355000265,110.75978558353877
2024-02-01,S001,P0017,Future,,95.4570272736388,75.40897018192608,95.4570272736388,110.28928285637821
2024-02-02,S001,P0017,Future,,95.72045050333264,75.72966632135724,95.72045050333264,110.61480419651897
2024-02-03,S001,P0017,Future,,96.2013550531135,74.89431235641169,96.2013550531135,111.08948925972123
2024-02-04,S001,P0017,Future,,98.27929745545869,76.1059399481061,98.27929745545869,110.01614704472965
2024-02-05,S001,P0017,Future,,98.27817290316767,75.35218897187659,98.27817290316767,112.11792341943062
2024-02-06,S001,P0017,Future,,97.09244425373826,73.44847303084717,97.09244425373826,112.38307691741151
2024-01-31,S001,P0018,Future,,108.29256939694541,71.02702755741146,108.29256939694541,133.42579907093207
2024-02-01,S001,P0018,Future,,103.79094451113158,70.59466336824089,103.79094451113158,131.95912782708072
2024-02-02,S001,P0018,Future,,101.25312873732248,73.13920413750775,101.25312873732248,128.27550174648778
2024-02-03,S001,P0018,Future,,99.22789628399218,73.37261776091059,99.22789628399218,128.9422158662304
2024-02-04,S001,P0018,Future,,88.2791636262323,70.48080231270694,88.2791636262323,126.42084427609039
2024-02-05,S001,P0018,Future,,85.12947143237636,69.1914796915076,85.12947143237636,120.18512297425099
2024-02-06,S001,P0018,Future,,59.10926398548073,59.10926398548073,59.10926398548073,99.02804173360785
2024-01-31,S001,P0019,Future,,55.91870162717464,48.70159142028068,55.91870162717464,70.66119829160044
2024-02-01,S001,P0019,Future,,52.14667061937995,47.21139639321924,52.14667061937995,64.91138334674763
2024-02-02,S001,P0019,Future,,51.13184941647951,43.439847366938125,51.13184941647951,64.74550972657991
2024-02-03,S001,P0019,Future,,53.22548077784297,41.85462837128928,53.22548077784297,62.65748241787821
2024-02-04,S001,P0019,Future,,51.02491825937621,44.28521346213202,51.02491825937621,63.49838239892305
2024-02-05,S001,P0019,Future,,53.572927289801235,41.35278742676496,53.572927289801235,63.69141095430254
2024-02-06,S001,P0019,Future,,49.580351343124626,41.62279932656178,49.580351343124626,59.30482309225
2024-01-31,S001,P0020,Future,,56.482479118868504,49.419605134075546,56.482479118868504,68.2883432362321
2024-02-01,S001,P0020,Future,,56.39203856457555,44.976925267975204,56.39203856457555,68.24081617015537
2024-02-02,S001,P0020,Future,,56.506857322616725,46.23071422204455,56.506857322616725,68.54116234394047
2024-02-03,S001,P0020,Future,,56.14223635937652,45.411588593159266,56.14223635937652,68.67888971214978
2024-02-04,S001,P0020,Future,,56.598594397690164,45.95733166179961,56.598594397690164,69.07800174896245
2024-02-05,S001,P0020,Future,,53.859849222973615,47.11447225807392,53.859849222973615,65.5357963164664
2024-02-06,S001,P0020,Future,,54.441199115110145,44.36252844608624,54.441199115110145,65.52238062442662
2024-01-31,S002,P0001,Future,,98.3072201691602,89.54287511641407,98.3072201691602,120.40405726880334
2024-02-01,S002,P0001,Future,,98.5386178904211,89.6525705272951,98.5386178904211,119.76191936757247
2024-02-02,S002,P0001,Future,,96.7354441643883,88.42387083345939,96.7354441643883,122.94857089231452
2024-02-03,S002,P0001,Future,,96.59545331505714,87.83347804370787,96.59545331505714,120.7609474384498
2024-02-04,S002,P0001,Future,,95.7161943439785,86.90719757802871,95.7161943439785,112.31349072797097
2024-02-05,S002,P0001,Future,,97.69561235843682,86.51839597898253,97.69561235843682,108.28879151761254
2024-02-06,S002,P0001,Future,,97.47415412911484,87.8102547922481,97.47415412911484,110.86099814281388
2024-01-31,S002,P0002,Future,,72.25085030723059,58.58835095355617,72.25085030723059,100.71687349635307
2024-02-01,S002,P0002,Future,,71.70486556720589,58.846820491203374,71.70486556720589,101.76181050455223
2024-02-02,S002,P0002,Future,,73.48917073811087,57.94813383508653,73.48917073811087,103.4725933228932
2024-02-03,S002,P0002,Future,,69.44184876476032,58.49159564705254,69.44184876476032,100.82168340100354
2024-02-04,S002,P0002,Future,,70.73101647486446,54.31801972992089,70.73101647486446,99.2220488828293
2024-02-05,S002,P0002,Future,,67.9630552062851,54.160733393410545,67.9630552062851,87.0339209507483
2024-02-06,S002,P0002,Future,,68.53787116932897,54.56465386112456,68.53787116932897,86.27178542157668
2024-01-31,S002,P0003,Future,,87.40543275855339,74.08818932045665,87.40543275855339,109.62916954506181
2024-02-01,S002,P0003,Future,,88.5913169355281,73.86028754525798,88.5913169355281,109.81036503681592
2024-02-02,S002,P0003,Future,,89.2240606957911,73.49929653146047,89.2240606957911,109.907308907531
2024-02-03,S002,P0003,Future,,89.58516362363154,70.12419233772664,89.58516362363154,110.27272967089333
2024-02-04,S002,P0003,Future,,88.67483224190161,70.01315985003036,88.67483224190161,108.82878325025196
2024-02-05,S002,P0003,Future,,87.00241502950239,69.04752240378521,87.00241502950239,105.4464157780294
2024-02-06,S002,P0003,Future,,85.26116489552719,68.2757832711023,85.26116489552719,100.85816885529738
2024-01-31,S002,P0004,Future,,76.52342063616838,60.493564516633086,76.52342063616838,138.73327527230427
2024-02-01,S002,P0004,Future,,75.57371231295724,56.59393037011781,75.57371231295724,136.40159964382386
2024-02-02,S002,P0004,Future,,73.72303708445448,57.46095060911637,73.72303708445448,130.3240157653719
2024-02-03,S002,P0004,Future,,76.00338165397598,58.406027410813984,76.00338165397598,127.63306223908278
2024-02-04,S002,P0004,Future,,68.98319375281807,58.22867246394908,68.98319375281807,122.96953982921778
2024-02-05,S002,P0004,Future,,65.46966153667486,56.31395163689929,65.46966153667486,117.27507402609025
2024-02-06,S002,P0004,Future,,64.31804528230074,54.10760208023564,64.31804528230074,101.03651647014365
2024-01-31,S002,P0005,Future,,134.29230324443196,99.61458136930263,134.29230324443196,146.29520038892855
2024-02-01,S002,P0005,Future,,137.12271679552836,101.95577211015271,137.12271679552836,145.17344859456344
2024-02-02,S002,P0005,Future,,137.29070663244852,102.76495677066218,137.29070663244852,148.20492589860487
2024-02-03,S002,P0005,Future,,135.03768695108292,102.51674830056801,135.03768695108292,148.81010640715397
2024-02-04,S002,P0005,Future,,135.12393464074785,102.64637619870862,135.12393464074785,149.17178569903393
2024-02-05,S002,P0005,Future,,137.84847297430406,102.67116386849214,137.84847297430406,148.97908909429336
2024-02-06,S002,P0005,Future,,139.77951029788267,103.5268167526227,139.77951029788267,151.15040683399235
2024-01-31,S002,P0006,Future,,100.73208380138526,96.95004588513073,100.73208380138526,120.65814065570783
2024-02-01,S002,P0006,Future,,102.25527255248475,96.48384492430917,102.25527255248475,123.50750506017891
2024-02-02,S002,P0006,Future,,99.40059715711132,93.96275644771015,99.40059715711132,120.81410176988449
2024-02-03,S002,P0006,Future,,99.1050029609699,94.0967122387567,99.1050029609699,120.97008643414776
2024-02-04,S002,P0006,Future,,94.42776959914525,94.13150231488409,94.42776959914525,118.52313007086023
2024-02-05,S002,P0006,Future,,96.19465321814451,91.94448601742705,96.19465321814451,118.22980420966665
2024-02-06,S002,P0006,Future,,95.92211609562739,92.1297163490992,95.92211609562739,118.20839542112196
2024-01-31,S002,P0007,Future,,110.93448463606566,78.9882839707288,110.93448463606566,121.30177020923195
2024-02-01,S002,P0007,Future,,110.28638992430366,78.04996158170248,110.28638992430366,125.31939802359344
2024-02-02,S002,P0007,Future,,107.0760372807404,76.43193559768224,107.0760372807404,123.60203876607532
2024-02-03,S002,P0007,Future,,109.8761742430272,76.41833515103826,109.8761742430272,121.11263720334296
2024-02-04,S002,P0007,Future,,108.55602931167815,75.67208526569638,108.55602931167815,122.51379371081455
2024-02-05,S002,P0007,Future,,109.95612775971324,76.24028223710533,109.95612775971324,122.72951992492871
2024-02-06,S002,P0007,Future,,109.36819066462675,73.67227212924699,109.36819066462675,121.16459942818618
2024-01-31,S002,P0008,Future,,68.58682814727877,62.616168598829155,68.58682814727877,119.12842685081593
2024-02-01,S002,P0008,Future,,63.65426489092362,62.762899322452434,63.65426489092362,117.75972282931302
2024-02-02,S002,P0008,Future,,64.22704771456199,57.470197618149456,64.22704771456199,116.4310599544842
2024-02-03,S002,P0008,Future,,63.437727218657756,57.69946571439229,63.437727218657756,114.16790768505656
2024-02-04,S002,P0008,Future,,61.080445809017164,51.018691917966834,61.080445809017164,103.61150323660303
2024-02-05,S002,P0008,Future,,62.13025376834181,49.9443934064791,62.13025376834181,101.37207503135897
2024-02-06,S002,P0008,Future,,66.17657006040014,46.58558060861392,66.17657006040014,97.50364374861608
2024-01-31,S002,P0009,Future,,89.78109037403259,52.334453664222615,89.78109037403259,129.18681145920178
2024-02-01,S002,P0009,Future,,84.48988011647484,49.878957985305135,84.48988011647484,125.23209032395623
2024-02-02,S002,P0009,Future,,82.69770240125929,48.280006696607174,82.69770240125929,123.0028802520302
2024-02-03,S002,P0009,Future,,84.72122169015249,46.06035256255977,84.72122169015249,121.28673069306413
2024-02-04,S002,P0009,Future,,87.88452173988367,46.85051410119237,87.88452173988367,119.52699528276943
2024-02-05,S002,P0009,Future,,84.33596914006101,46.27176273353474,84.33596914006101,119.02031340399452
2024-02-06,S002,P0009,Future,,85.00668496496922,46.898868631094814,85.00668496496922,118.35516305889492
2024-01-31,S002,P0010,Future,,186.28058831222737,128.14356060435415,186.28058831222737,204.54047159714392
2024-02-01,S002,P0010,Future,,186.37893889883276,127.02247061762793,186.37893889883276,202.87000878052083
2024-02-02,S002,P0010,Future,,184.4787242012219,127.09365658856235,184.4787242012219,196.96765897224563
2024-02-03,S002,P0010,Future,,185.3723785018544,127.30913091383256,185.3723785018544,197.04425074236454
2024-02-04,S002,P0010,Future,,183.2671465253466,127.25901095443781,183.2671465253466,194.77342748288268
2024-02-05,S002,P0010,Future,,184.0127626973917,126.21047452230346,184.0127626973917,194.2355071990486
2024-02-06,S002,P0010,Future,,182.48680138031622,126.64322374802538,182.48680138031622,194.6002941560913
2024-01-31,S002,P0011,Future,,97.16739878941128,62.153285981322185,97.16739878941128,123.0826208878127
2024-02-01,S002,P0011,Future,,93.85655903860659,61.41968974181258,93.85655903860659,122.04094215439176
2024-02-02,S002,P0011,Future,,97.30859141583838,61.37374350559115,97.30859141583838,122.29488757149858
2024-02-03,S002,P0011,Future,,97.58419528239685,60.900010600099534,97.58419528239685,123.09212246633011
2024-02-04,S002,P0011,Future,,97.68468465236865,59.98935686095759,97.68468465236865,124.53774650999136
2024-02-05,S002,P0011,Future,,99.32814351613783,58.49666212227749,99.32814351613783,116.70832345912368
2024-02-06,S002,P0011,Future,,92.41190301575692,59.641083104782794,92.41190301575692,113.42641598147243
2024-01-31,S002,P0012,Future,,64.87452127724433,48.54538766992046,64.87452127724433,100.48088930267262
2024-02-01,S002,P0012,Future,,64.17775148146897,46.65053957616854,64.17775148146897,99.21049565959977
2024-02-02,S002,P0012,Future,,64.05472705840234,45.355219744970725,64.05472705840234,96.68218781618407
2024-02-03,S002,P0012,Future,,64.45225064434646,44.8508134948982,64.45225064434646,97.7273981199187
2024-02-04,S002,P0012,Future,,64.26084498413614,45.69042092366238,64.26084498413614,96.77649625680503
2024-02-05,S002,P0012,Future,,64.06428441799083,44.48955584557036,64.06428441799083,96.47595240665471
2024-02-06,S002,P0012,Future,,62.71484350490448,43.92629155477651,62.71484350490448,96.78483835988094
2024-01-31,S002,P0013,Future,,116.89662476135297,81.84806876153456,116.89662476135297,149.55337419029425
2024-02-01,S002,P0013,Future,,116.7240355936072,80.65950350037107,116.7240355936072,149.49155136361304
2024-02-02,S002,P0013,Future,,116.22615220786037,80.41395263539425,116.22615220786037,149.47656950072468
2024-02-03,S002,P0013,Future,,116.46661919645979,79.56204923249565,116.46661919645979,148.57076212193843
2024-02-04,S002,P0013,Future,,116.6492961198199,79.52437081800338,116.6492961198199,149.95970159263564
2024-02-05,S002,P0013,Future,,116.05857867269903,79.14031586796327,116.05857867269903,149.9563394104898
2024-02-06,S002,P0013,Future,,117.05600367298139,81.48935477580875,117.05600367298139,149.83348069467888
2024-01-31,S002,P0014,Future,,119.66871905797001,101.23697910193644,119.66871905797001,131.72631891798096
2024-02-01,S002,P0014,Future,,119.48666207452688,99.47087333987389,119.48666207452688,129.5412667276104
2024-02-02,S002,P0014,Future,,117.6343742834492,99.09840678669715,117.6343742834492,127.2059805637193
2024-02-03,S002,P0014,Future,,118.23755691349098,98.69337807217677,118.23755691349098,127.5953777397628
2024-02-04,S002,P0014,Future,,119.37495216018579,99.82762109155115,119.37495216018579,129.06906288688376
2024-02-05,S002,P0014,Future,,116.47451231611747,99.84670892440336,116.47451231611747,130.12096815033698
2024-02-06,S002,P0014,Future,,117.59540959782146,100.25743469112375,117.59540959782146,134.53259780108138
2024-01-31,S002,P0015,Future,,73.4798332017536,58.42253284589884,73.4798332017536,110.4683330893169
2024-02-01,S002,P0015,Future,,68.94942647181504,57.595920911870174,68.94942647181504,110.54194789177085
2024-02-02,S002,P0015,Future,,69.0202902349512,57.74620427236219,69.0202902349512,107.58752227383617
2024-02-03,S002,P0015,Future,,63.86146272066471,56.34238074581187,63.86146272066471,101.48583923893352
2024-02-04,S002,P0015,Future,,70.71181958333777,50.8745415697218,70.71181958333777,95.55950057123148
2024-02-05,S002,P0015,Future,,70.49647342118156,51.13519965597782,70.49647342118156,100.13259946332991
2024-02-06,S002,P0015,Future,,68.74160474041048,48.89374995802335,68.74160474041048,77.76674230159996
2024-01-31,S002,P0016,Future,,118.1659428165938,103.95428654559777,118.1659428165938,128.30784680711332
2024-02-01,S002,P0016,Future,,119.52249455517577,102.60752260144666,119.52249455517577,130.12997922984567
2024-02-02,S002,P0016,Future,,119.64983796048854,102.11811586260302,119.64983796048854,129.6270599222653
2024-02-03,S002,P0016,Future,,118.38086215332122,105.11010056911833,118.38086215332122,129.88806940346782
2024-02-04,S002,P0016,Future,,118.3991555985388,105.75180580030606,118.3991555985388,129.1648333294508
2024-02-05,S002,P0016,Future,,129.0735320356253,103.51397545933358,129.0735320356253,132.90190412236447
2024-02-06,S002,P0016,Future,,122.93888856474817,104.77514975766425,122.93888856474817,133.3295811138848
2024-01-31,S002,P0017,Future,,68.86398537349027,55.33088527438037,68.86398537349027,99.84182009106259
2024-02-01,S002,P0017,Future,,73.45850636160158,54.503418487555585,73.45850636160158,99.7261553273708
2024-02-02,S002,P0017,Future,,71.47252566640498,51.123863972953814,71.47252566640498,98.60723707967578
2024-02-03,S002,P0017,Future,,72.55510354674247,49.78789156895642,72.55510354674247,98.0219830900886
2024-02-04,S002,P0017,Future,,71.25445886259413,48.400537607898116,71.25445886259413,96.50671415729042
2024-02-05,S002,P0017,Future,,70.9760200089195,47.73525871127067,70.9760200089195,94.1919566760607
2024-02-06,S002,P0017,Future,,69.40350191770254,47.889089666694815,69.40350191770254,90.21664800446156
2024-01-31,S002,P0018,Future,,98.55860616722174,72.08312296528315,98.55860616722174,135.31298349613112
2024-02-01,S002,P0018,Future,,98.80806211745399,72.92549041728368,98.80806211745399,135.6347979679912
2024-02-02,S002,P0018,Future,,98.2253487982828,71.56727271347664,98.2253487982828,134.83999112905127
2024-02-03,S002,P0018,Future,,99.49621391039388,69.8176852120466,99.49621391039388,133.13749620605083
2024-02-04,S002,P0018,Future,,96.71038600254681,67.02913829780289,96.71038600254681,130.52791935892225
2024-02-05,S002,P0018,Future,,96.98569336044011,64.84594929629631,96.98569336044011,132.32453200147893
2024-02-06,S002,P0018,Future,,97.9569874883326,64.34409530130459,97.9569874883326,134.29476421674883
2024-01-31,S002,P0019,Future,,148.88671016820462,126.43578756745403,148.88671016820462,157.09559419505865
2024-02-01,S002,P0019,Future,,149.86013389896974,126.33244946297638,149.86013389896974,155.89231544252348
2024-02-02,S002,P0019,Future,,150.0531822482631,126.0547560146598,150.0531822482631,157.14032789817068
2024-02-03,S002,P0019,Future,,149.97790097173984,125.5683652465188,149.97790097173984,161.11343823949784
2024-02-04,S002,P0019,Future,,151.81096070224223,126.23661249570232,151.81096070224223,162.3253650910793
2024-02-05,S002,P0019,Future,,153.6339361802218,126.87150945454994,153.6339361802218,165.08991895386023
2024-02-06,S002,P0019,Future,,154.17371327717203,127.29245869312365,154.17371327717203,164.83479831498192
2024-01-31,S002,P0020,Future,,94.73720116585605,79.920526644519,94.73720116585605,98.394547926006
2024-02-01,S002,P0020,Future,,93.56738122348058,81.37265223499172,93.56738122348058,99.6699889392543
2024-02-02,S002,P0020,Future,,93.59129736238393,80.64917408289232,93.59129736238393,99.17678011793345
2024-02-03,S002,P0020,Future,,94.51380626132344,80.75484748176113,94.51380626132344,99.98742221166316
2024-02-04,S002,P0020,Future,,94.35346864627188,80.96130069100143,94.35346864627188,99.39626626148983
2024-02-05,S002,P0020,Future,,93.92625357311638,81.69735504428898,93.92625357311638,97.41918977792312
